ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258535749.536310   192.168.1.103     1196        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CBiHDE3tfLpojdWa5k
1258535749.632505   192.168.1.103     57387       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CPvkBG2Avvi3bIM6d4
1258535805.364997   192.168.1.104     1198        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     C7KBTq2bfQV4RYB1Ee
1258535842.656830   192.168.1.104     1199        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     C9JO9Q3UwTWMcP32Nb
ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258535848.505159   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     0          [255 - 511)        0                  S0          [1 - 3)     0           CUyMpu2exKuLuolkR8
1258535856.311512   192.168.1.104     1208        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CXmpt03qa8ICsLfaSb
1258536093.786106   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     0          [255 - 511)        0                  S0          [1 - 3)     0           CdC6xg3Jcv2FNbsGak
1258536244.128158   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     -          0                  0                  S0          [1 - 3)     0             C3bJBbj3061InZHL
1258536567.368517   192.168.1.102     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     C6tVAJ3fkSEzXXxOHj
1258537270.145569   192.168.1.103     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     CkRsNR1IGsQdXNjXqb
1258537391.564361   192.168.1.104     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     CREqr83adQp6o2Imd9
1258538141.409176   192.168.1.103     1207        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CkOtKt3xdTxzaOmw88
1258538156.196155   192.168.1.103     1216        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CJOxh22kyQ5bTi1vB5
1258538349.277460   192.168.1.102     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)      CaPFBhUeUMBJjbNxk
1258539052.77335    192.168.1.103     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)      CBzHieVSSxs9oYNZ2
1258539173.520111   192.168.1.104     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     Cexu4f2GRI1YSREnd7
1258539312.713745   192.168.1.102     1211        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      CcEGLRNJ4NoAxF0Ph
1258539424.112483   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     0          [255 - 511)        0                  S0          [1 - 3)     0           CPAeej3bqbZ483hphd
1258539458.183680   192.168.1.104     1224        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CQLgK21UFk3N8lLT02
ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258539611.185567   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     0          [127 - 255)        0                  S0          [1 - 3)     0           CKSVLY15aSInsBz96c
1258539844.128577   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     -          0                  0                  S0          [1 - 3)     0           CYoLG4435PQS2dONvb
1258540131.186131   192.168.1.102     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)      CgYIYWuQtDCdZ35x2
1258540834.8586     192.168.1.103     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     CyY8mT2SWTZaAfCI38
1258540955.476313   192.168.1.104     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     Cj7xd72FUbcaEHWpEc
1258541758.185003   192.168.1.103     1231        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CkWVxh1SNvatUfOVC2
1258541912.94111    192.168.1.102     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     CzlPFL2NQt1A20Y9Uf
1258542226.774505   192.168.1.102     53367       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)      CWubnejAVdHzfXne7
1258542615.939638   192.168.1.103     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     CZLkXm2I6te4j97In8
1258542737.433094   192.168.1.104     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     C3urBX21himYwmmuC5
1258542900.514732   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     0          [127 - 255)        0                  S0          [1 - 3)     0           Ci1X341HQMigeAZrK1
1258542914.465180   192.168.1.102     1227        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CHMWbp1M9kzBO7Byt8
1258542936.341679   192.168.1.103     65067       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)      Cf8VqtFkY2N1EV5ol
1258542936.487589   192.168.1.102     1228        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CEEhtW3MiEbPnrpg2a
1258542951.524904   192.168.1.102     1237        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CccWvE1KmyxJL0PEY9
ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258542998.482235   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     0          [255 - 511)        0                  S0          [1 - 3)     0            CUcfwhv2spWIOjjy7
1258542999.467048   192.168.1.104     1240        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CpTQZd26PoGgXs7T9d
1258543013.326366   192.168.1.104     1249        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      CyUXBssSzpYY0BaK4
1258543043.982100   192.168.1.104     61839       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     C6IOno1ObrDmieYg1c
1258543180.664839   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     0          [127 - 255)        0                  S0          [1 - 3)     0           CYvrxZ1sL68u9yhGu4
1258543444.128954   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     -          0                  0                  S0          [1 - 3)     0            C3orv747x2pSBkRo9
1258543694.3644     192.168.1.102     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     CnR5pi1zkSypSEgVY8
1258544205.262600   192.168.1.104     1255        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [511 - 1023)       SF          [1 - 3)     [1 - 3)     COQbLQ1FlKWlmUMn3h
1258544205.363289   192.168.1.104     58494       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     C1ZpFt3V9xfWJIncFc
1258544214.945771   192.168.1.104     60109       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)      Cgy8CHFC5gUNnGXTa
1258544216.725393   192.168.1.104     64791       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [255 - 511)        SF          [1 - 3)     [1 - 3)     COxrAI3a4LVfeKm6Hj
1258544249.262717   192.168.1.104     1267        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CKtHTw1zunQXnlh7Oa
1258544397.871141   192.168.1.103     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)      C0GHB7WSB4AeGWoae
1258544519.390332   192.168.1.104     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     Cvlmly2b31Lw5Gopf9
1258545360.76167    192.168.1.103     1247        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CZ1uG31HvoGzQ2fWl8
ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258545363.782587   192.168.1.103     1248        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      C2ttDtJY3Nv2pQ0v4
1258545378.896597   192.168.1.103     1257        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CsbOvi3QPEeI8QVwh7
1258545475.912174   192.168.1.102     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)      CVgRrhto7IO09cDQ2
1258546179.802137   192.168.1.103     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     CWLv332RWfwDu4M5ic
1258546301.347054   192.168.1.104     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)       CDQMos7Vpat9NCyX
1258546553.390765   192.168.1.102     1252        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CWmCC32vRQPPSUKQ48
1258546572.147887   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     0          [127 - 255)        0                  S0          [1 - 3)     0            CIdriGCI7SX6IyxXg
1258546708.836216   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     0          [255 - 511)        0                  S0          [1 - 3)     0           CFcqWj4DyDSl90EYof
1258546845.383898   192.168.1.102     1253        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [511 - 1023)       SF          [1 - 3)     [1 - 3)     C8vTmS22px1i9YKMNa
1258546845.598266   192.168.1.102     49796       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)      CVOpo721eG6spXYv3
1258546852.499690   192.168.1.102     52117       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CFJZrh1YLGdPmFzpe9
1258546908.859042   192.168.1.102     1265        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CbMFPQ1JcE9BgW7Ys6
1258547044.128177   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     -          0                  0                  S0          [1 - 3)     0             CNKGxH97MSJztirH
1258547257.821142   192.168.1.102     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     COsOFt1ikd0rJ0yXSa
1258547852.379021   192.168.1.104     1283        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      C1bsIKSPCpJXxQbL9
ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258547961.733344   192.168.1.103     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)      COnsncWZ9I7VnPK83
1258548083.304492   192.168.1.104     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     CT0pWA3pvJdWv23s6k
1258548980.948533   192.168.1.103     1272        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     Cia9rP3VhSpCgJHEVl
1258549039.729619   192.168.1.102     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     CUDU7q24KcXpvylpF8
1258549743.664539   192.168.1.103     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     CnUqrb4WB18qyHafqh
1258549865.261665   192.168.1.104     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)      CBLOlb8MdFNwkqYn2
1258550107.223768   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     0          [255 - 511)        0                  S0          [1 - 3)     0           CpIIJb33e1VhxIz91b
1258550107.632715   192.168.1.102     1280        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     Cumf7Y3IFNPwqRYabl
1258550121.911995   192.168.1.102     1288        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      CmNIJEWQpay7s0ea1
1258550153.666805   192.168.1.103     1279        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [511 - 1023)       SF          [1 - 3)     [1 - 3)     C2rkRa2RUNVtq7RESc
1258550153.763235   192.168.1.103     52967       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [255 - 511)        SF          [1 - 3)     [1 - 3)     C1Fpvl4paGn0h43WKg
1258550158.19313    192.168.1.103     49863       192.168.1.1       53       	bro-test       udp     0          [15 - 31)          [255 - 511)        SF          [1 - 3)     [1 - 3)     CfUqmL3WWI8xrmlszj
1258550219.599638   192.168.1.103     1290        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     C5cQ201qaYItJvqc82
1258550220.328930   192.168.1.104     1294        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     Cda5ZO1n86vnuzZv45
1258550235.595354   192.168.1.104     1303        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CVT2u61sbvdIm2Uvy1
ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258550278.927586   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     0          [255 - 511)        0                  S0          [1 - 3)     0           C7UdKV1Zil29cAg7Pb
1258550644.128973   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     -          0                  0                  S0          [1 - 3)     0           CB6W8G2xsFgsgJBZP9
1258550821.638314   192.168.1.102     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     COGeuH1zpNVQzTSFtd
1258551525.619949   192.168.1.103     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     CSIzYE2Y2xerLvbYpg
1258551647.219589   192.168.1.104     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)      CHispwz9QNjlxRmn4
1258552559.338813   192.168.1.103     1299        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CeuPdN25uRO94YrsHf
1258552576.604725   192.168.1.103     1308        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      CwimYZo64I7eCIyr9
1258552603.548549   192.168.1.102     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)      CvWaeoMEopHCnQQ45
1258553307.589847   192.168.1.103     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     CR5tkY3yMC8Z1rUoP4
1258553429.175779   192.168.1.104     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     COajKy1DBrKcEf1za1
1258553648.560652   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     0          [127 - 255)        0                  S0          [1 - 3)     0           Ciqlfn34FlnaQ8QETc
1258553652.959568   192.168.1.102     56565       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     ChpUWj4kXktrgJ5BXg
1258553723.830834   192.168.1.102     1304        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CeXiC326FORm7F4Wv3
1258553811.654655   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     0          [255 - 511)        0                  S0          [1 - 3)     0           CNhuYw14iSjvGTFPNa
1258553837.442259   192.168.1.104     1318        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     C2nlnS27QDJLX4k2pf
ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258554244.128306   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     -          0                  0                  S0          [1 - 3)     0           CaOX3S1JBa3XRfYKc6
1258554358.108706   192.168.1.103     62156       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     CEVWti1Ec000RbZDY8
1258554385.456053   192.168.1.102     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     CHHdPQ1sVYhgabbTub
1258554470.926409   192.168.1.104     64792       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     CIvCdF4YB98e7SdoVh
1258555089.521151   192.168.1.103     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     C9QfKZ1HMGQISHqd2c
1258555211.131067   192.168.1.104     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     CEvOdY2KQyFIUMs9xl
1258556167.364893   192.168.1.102     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)      CxLtXRtYkE6qEzpNh
1258556178.594593   192.168.1.103     1324        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     Ca7jvi3ZUnpHytq0gd
1258556628.31772    192.168.1.102     54781       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)       CIocFOommMoCCfDf
1258556871.452994   192.168.1.103     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     C2umI41xd1ZplCgsr8
1258556993.86665    192.168.1.104     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     CXvBso1CXUMhAfKqQe
1258557179.256354   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     0          [127 - 255)        0                  S0          [1 - 3)     0           CWLPKQ1w9cc6ppkft6
1258557281.740978   192.168.1.102     1321        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CzAnV83rBPQTuusyub
1258557296.683361   192.168.1.102     1330        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)      Cv3pq6L7uY9eNxAYg
1258557338.216529   192.168.1.103     53488       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)     CauqLu3jLUjPlSdHpc
ts                  orig_ip           orig_port   resp_ip           resp_port   source_tag     proto   duration   orig_byts          resp_byts          conn_flags  orig_pkts   resp_pkts   uid
1258557344.640149   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     0          [255 - 511)        0                  S0          [1 - 3)     0            C4hfB7lTDH4KLYVu3
1258557402.98435    192.168.1.104     1336        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CjTT8F3QkRXtayaTMj
1258557416.356253   192.168.1.104     1345        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CZBIQR1aiaWPc4SHY9
1258557444.82847    192.168.1.104     55715       192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [63 - 127)         SF          [1 - 3)     [1 - 3)      Ca8SvhGsOWST3yfQ2
1258557843.252732   192.168.1.1       5353        224.0.0.251       5353     	bro-test       udp     0          [127 - 255)        0                  S0          [1 - 3)     0           Cb2KY22AaaKsXgI7K4
1258557949.273516   192.168.1.102     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     CbiWJW3NPitdZSpF12
1258558637.858097   192.168.1.104     1351        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [511 - 1023)       SF          [1 - 3)     [1 - 3)     CUpcvM2RV9j5xUb3Wf
1258558653.384611   192.168.1.103     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)     CWKeaz34CQ21CVm5V2
1258558775.42005    192.168.1.104     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)      Cpw49e1esl7Wi8Oh7
1258559731.181914   192.168.1.102     68          192.168.1.1       67       	bro-test       udp     0          [255 - 511)        [255 - 511)        SF          [1 - 3)     [1 - 3)      CKfqeBEsDPecmL8ug
1258559751.828706   192.168.1.103     1340        192.168.1.1       53       	bro-test       udp     0          [31 - 63)          [127 - 255)        SF          [1 - 3)     [1 - 3)     CXGkGq3kwld1KWtPNc
